Original	Verf�lschte	DL	L	1,1,1	1,3,3	1,10,10	1,300,300	1,1000,1000
Track@ncc_solutions_GmbH.de	 Track@ncc_olutions_GmbHde	0.07407407407407407	0.07407407407407407	0.4806241791455932	0.4629748943681838	0.4381143370820977	0.4323394409261872	0.43233299587530355
Barthel@Nemetschek_CREM_Solutions.de	 Barthel@Nemeschek_CREM_Solutionsde	0.05555555555555555	0.05555555555555555	0.5121219407431592	0.4917790827688887	0.4657340264879894	0.4323995828754585	0.43233841279024066
Pak@Nemetschek_CREM_Solutions.de	 Pak@Nemeschek_CREM_Solutionsde	0.0625	0.0625	0.5319605481826203	0.5083575413825743	0.4752398600761993	0.43241874810269865	0.4323401388618565
Tutass@NETRADA_Management_GmbH.de	 Tutass@NETRDA_Management_GmbHde	0.06060606060606061	0.06060606060606061	0.5136111684205148	0.48190983777078067	0.4445682019761451	0.4323484030232754	0.4323338026546904
Steinbach@Citrix_Online_Germany_GmbH.de	 Steinbach@Citrx_Online_Germany_GmbHde	0.05128205128205128	0.05128205128205128	0.5330995290234795	0.5020802054874699	0.448552365104384	0.43235344241906476	0.4323342562665582
Werner@No_Limit_IT_-_Services_Kiel_GbR.de	 Werner@No_Lmit_IT_-_Services_Kiel_GbRde	0.04878048780487805	0.04878048780487805	0.5404712881112783	0.49799643910169283	0.4468938276682255	0.43235143290429884	0.43233407539668534
Wagner@Telefonica_Global_Service_GmbH.de	 Wagner@Teleonica_Global_Service_GmbHde	0.05	0.05	0.5611414562649195	0.535040098297155	0.4699179470849804	0.4323914627254336	0.43233767986232163
Wocheslander-Burgmair@Telefonica_Global_Service_GmbH.de	 Wocheslander-Burgmair@Teleonica_Global_Service_GmbHde	0.03636363636363636	0.03636363636363636	0.5131791435322552	0.49489358395393407	0.4551180795570994	0.4323681727750005	0.43233558294191377
Heynck@OBI_Smart_Technologies_GmbH.de	 Heynck@OBI_mart_Technologies_GmbHde	0.05405405405405406	0.05405405405405406	0.506778935128061	0.4919100043624697	0.45909650214376146	0.43238001630142153	0.4323366500504336
Schütz@Osram_Opto_Semiconductors_GmbH.de	 Schütz@Osra_Opto_Semiconductors_GmbHde	0.05	0.05	0.5553293729719132	0.5331972283243249	0.47420403293860297	0.43240259205872034	0.43233868248268775
Greiner@Otto_(GmbH_&_Co_KG).de	 Greiner@Otto(GmbH_&_Co_KG)de	0.06666666666666667	0.06666666666666667	0.4906004960344216	0.46316749231598425	0.4403424513587154	0.432343123080454	0.43233332740237584
Noedler@Otto_(GmbH_&_Co_KG).de	 Noedler@Otto(GmbH_&_Co_KG)de	0.06666666666666667	0.06666666666666667	0.4906004960344216	0.46316749231598425	0.4403424513587154	0.432343123080454	0.43233332740237584
Malessa@Otto_(GmbH_&_Co_KG).de	 Malessa@Otto(GmbH_&_Co_KG)de	0.06666666666666667	0.06666666666666667	0.4906004960344216	0.46316749231598425	0.4403424513587154	0.432343123080454	0.43233332740237584
Berning@Otto_(GmbH_&_Co_KG).de	 Berning@Otto(GmbH_&_Co_KG)de	0.06666666666666667	0.06666666666666667	0.4906004960344216	0.46316749231598425	0.4403424513587154	0.432343123080454	0.43233332740237584
Heuer@P3_communications_GmbH.de	 Heuer@P3_cmmunications_GmbHde	0.06451612903225806	0.06451612903225806	0.5044955135799993	0.48441289662597153	0.44894147202589507	0.43235592785772575	0.43233448020068777
El-Tahwagi@P3_communications_GmbH.de	 El-Tahwagi@P3_cmmunications_GmbHde	0.05555555555555555	0.05555555555555555	0.48876164086717444	0.4722116189116597	0.44500527350751906	0.43235033652018173	0.43233397684551556
Schmidt@P3_communications_GmbH.de	 Schmidt@P3_cmmunications_GmbHde	0.06060606060606061	0.06060606060606061	0.49808807843048675	0.47884738870272	0.44711643170615994	0.4323533317690326	0.4323342464898049
Dienes@parcIT_GmbH.de	 Dienes@parcT_GmbHde	0.09523809523809523	0.09523809523809523	0.4439049860372044	0.4339217857667888	0.43247905017014415	0.4323325217799326	0.43233237308757233
Schmidt@parcIT_GmbH.de	 Schmidt@parcT_GmbHde	0.09090909090909091	0.09090909090909091	0.44462827526567383	0.4340211249783572	0.4324882184069223	0.4323325319923225	0.4323323740066897
Herhold@Parexel_GmbH.de	 Herhold@Pareel_GmbHde	0.08695652173913043	0.08695652173913043	0.4633051459146732	0.45081712854998246	0.4363788851780947	0.43233740401588433	0.4323328125429968
Herdt@PASS_Consulting_Group.de	 Herdt@PASSConsulting_Groupde	0.06666666666666667	0.06666666666666667	0.5099286668343455	0.4960746344878973	0.45410292062975116	0.43236278229565406	0.432335097204274
Zeilinger@Apollo_-_Optik_Holding_GmbH_&_Co._KG.de	 Zeilinger@Apolo_-_Optik_Holding_GmbH_&_Co_KG.de	0.04081632653061224	0.04081632653061224	0.5491707822638071	0.5166047415050562	0.46441629979862153	0.4323834668152449	0.4323369600715355
Kiesewetter@PHOENIX_TESTLAB_GmbH.de	 Kiesewetter@PHOEIX_TESTLAB_GmbHde	0.05714285714285714	0.05714285714285714	0.4662357380699582	0.44853395964694603	0.4355708034619925	0.4323363644347272	0.4323327189666878
Fischer@Plath_GmbH.de	 Fischer@Plat_GmbHde	0.09523809523809523	0.09523809523809523	0.44326206227856496	0.4338334842453946	0.43247090062634136	0.43233251270225265	0.4323323722705791
Ruder@Polarion_Software_GmbH.de	 Ruder@Polaion_Software_GmbHde	0.06451612903225806	0.06451612903225806	0.5081821924781127	0.4873807482955495	0.4470519857099277	0.4323518385292529	0.4323341119208843
Ziemann@Porsche_AG.de	 Ziemann@Porshe_AGde	0.09523809523809523	0.09523809523809523	0.4617561384902776	0.44443763772201755	0.4338519725560971	0.43233410901097524	0.43233251594414374
Vetter@Porsche_AG.de	 Vetter@Porshe_AGde	0.1	0.1	0.4646723210843257	0.44545847306222736	0.4339771408755279	0.4323342528921027	0.4323325288938946
Töwe@PPI_AG_Informationstechnologie.de	 Töwe@PPI_G_Informationstechnologiede	0.05263157894736842	0.05263157894736842	0.5441558834367618	0.5135541608685841	0.45350518811012686	0.43236091966266843	0.4323349294429717
Sniadach@ppi_Media_GmbH.de	 Sniadach@ppi_edia_GmbHde	0.07692307692307693	0.07692307692307693	0.4766980030575814	0.46418312308759146	0.44109733799557804	0.4323438261279004	0.43233339065585247
Herzfeld@Procter_&_Gamble_Service_GmbH.de	 Herzfeld@Procer_&_Gamble_Service_GmbHde	0.04878048780487805	0.04878048780487805	0.5438528290276247	0.5185021654926739	0.4650484377068964	0.43238252043682773	0.43233687458520526
Leber@Procter_&_Gamble_Service_GmbH.de	 Leber@Procer_&_Gamble_Service_GmbHde	0.05263157894736842	0.05263157894736842	0.5587349846609232	0.5302079321391355	0.46950559933321967	0.4323893561257178	0.43233749001791566
Frenzel@PROLOGA_GmbH.de	 Frenzel@PROLGA_GmbHde	0.08695652173913043	0.08695652173913043	0.4593454274079792	0.43748004642898863	0.4328326452896664	0.43233291860092027	0.43233240880182233
Roof@PSIPENTA_Software_Systems_GmbH.de	 Roof@PSIPNTA_Software_Systems_GmbHde	0.05263157894736842	0.05263157894736842	0.552971568003425	0.5219833152707287	0.45354326094649566	0.4323593449275594	0.43233478751437837
Andre@PTV_Planung_Transport_Verkehr_AG.de	 Andre@PTV_lanung_Transport_Verkehr_AGde	0.04878048780487805	0.04878048780487805	0.553341611436928	0.5107269892858005	0.4481021519996527	0.4323520206642186	0.4323341282017355
Hagemeyer@Pumacy_Technologies_AG.de	 Hagemeyer@Pumay_Technologies_AGde	0.05714285714285714	0.05714285714285714	0.49708321877645634	0.47574181001397825	0.4447879586369069	0.43234985342221266	0.43233393334151327
Fieber@qme_Software_GmbH.de	 Fieber@qme_oftware_GmbHde	0.07407407407407407	0.07407407407407407	0.46249283121644996	0.4504616518754597	0.4356387811761246	0.43233635847150903	0.4323327184213098
Pinell@Rechenzentrum_der_Finanzverwaltung_NRW.de	 Pinell@Rechnzentrum_der_Finanzverwaltung_NRWde	0.041666666666666664	0.041666666666666664	0.580594521140082	0.548800099875456	0.4900775668791517	0.43245034825571477	0.4323429858376327
Bründer@RIB_Information_Technologies_AG.de	 Bründer@RIB_nformation_Technologies_AGde	0.047619047619047616	0.047619047619047616	0.5375492982559793	0.5153021608558417	0.45687738377397136	0.432366641853413	0.4323354446687077
Wenzel@RightNow_Technologies.de	 Wenzel@RighNow_Technologiesde	0.06451612903225806	0.06451612903225806	0.4948133306782645	0.4676563029351536	0.44054053879803484	0.4323427632649594	0.4323332949498498
Robbin@Robbin_&_Wallusch_GmbH.de	 Robbin@Robbn_&_Wallusch_GmbHde	0.0625	0.0625	0.46539358089366706	0.45077462216416925	0.43710435446410373	0.43233851473508494	0.43233291253982187
Weiss@Roche_Diagnostics_GmbH.de	 Weiss@Roch_Diagnostics_GmbHde	0.06451612903225806	0.06451612903225806	0.5097435787490946	0.48811565394249373	0.45688355364354644	0.432377851969826	0.432336455351854
Eickel@ROHDE_&_SCHWARZ_GmbH_&_Co._KG.de	 Eickel@ROHD_&_SCHWARZ_GmbH_&_Co_KG.de	0.05128205128205128	0.05128205128205128	0.5389410538371812	0.5018337319259423	0.4575275993169238	0.4323706138985355	0.43233580258089266
Wernsdorf@ROHDE_&_SCHWARZ_SIT_GmbH.de	 Wernsdorf@ROHD_&_SCHWARZ_SIT_GmbHde	0.05405405405405406	0.05405405405405406	0.496480180303875	0.4750655045874328	0.44491146770873735	0.4323499857154796	0.43233394524642216
Kopp@RWE_Supply_&_Trading_GmbH.de	 Kopp@RWE_upply_&_Trading_GmbHde	0.06060606060606061	0.06060606060606061	0.48362656362558243	0.46850262578039714	0.44130031748799436	0.43234378688763375	0.4323333870938947
Hofmeier@SAG_Deutschland_GmbH.de	 Hofmeier@SAG_eutschland_GmbHde	0.0625	0.0625	0.473419033659922	0.46103718516792347	0.44484533749651806	0.43235418630644196	0.4323343239065966
Jank@Samhammer_AG.de	 Jank@Samhmmer_AGde	0.1	0.1	0.46721809051525376	0.44990087299978215	0.4349584653209664	0.43233545011142993	0.4323326366538711
Bergen@Sanofi~Aventis_Deutschland_GmbH.de	 Bergen@Sanoi~Aventis_Deutschland_GmbHde	0.04878048780487805	0.04878048780487805	0.5412747496507712	0.5222355334919305	0.46280710248216694	0.4323792016710951	0.43233657584069907
Anton@Sanofi~Aventis_Deutschland_GmbH.de	 Anton@Sanoi~Aventis_Deutschland_GmbHde	0.05	0.05	0.5469637352313165	0.5269611231900208	0.46441046819800325	0.4323816664744858	0.4323367977552651
Adlon@SAP_AG.de	 Adlon@SAP_Gde	0.13333333333333333	0.13333333333333333	0.4487269142270006	0.4345840471772451	0.4325401717486652	0.43233258986253215	0.43233237921502177
Helfen@SAP_AG.de	 Helfen@SAP_Gde	0.125	0.125	0.44746579454659235	0.43441084034681804	0.432524186105052	0.43233257205631376	0.4323323776124581
Schwittay@SAP_AG.de	 Schwittay@SAP_Gde	0.10526315789473684	0.10526315789473684	0.4454480030579392	0.4341337094181348	0.4324986090752709	0.4323325435663644	0.43233237504835614
Scheer@SAP_UK.de	 Scheer@SAP_Kde	0.125	0.125	0.44746579454659235	0.43441084034681804	0.432524186105052	0.43233257205631376	0.4323323776124581
Vogel@Sartorius_Mechatronics_AG.de	 Vogel@Sartrius_Mechatronics_AGde	0.058823529411764705	0.058823529411764705	0.5399090369269496	0.529991214235757	0.4781364516980631	0.4324035407334794	0.4323387671407004
Gowasch@Schering_GmbH_und_Co._Produktions_KG.de	 Gowasch@Scheing_GmbH_und_Co_Produktions_KG.de	0.0425531914893617	0.0425531914893617	0.5742165313505136	0.5412801758312051	0.48425203263825	0.4324419093444917	0.43234222657717336
Bielefeld@Schindler_Aufzüge_und_Fahrtreppen_GmbH.de	 Bielefeld@Schidler_Aufzüge_und_Fahrtreppen_GmbHde	0.0392156862745098	0.0392156862745098	0.5516667187651974	0.528132496798209	0.4749345141002105	0.43240351266836685	0.4323387652805475
Lippert@Schmitt_Stumpf_Frühauf_und_Partner.de	 Lippert@Schmtt_Stumpf_Frühauf_und_Partnerde	0.044444444444444446	0.044444444444444446	0.5638633872649373	0.5222725435777698	0.4607680472587619	0.4323797484394582	0.4323366257772172
von Komorowski@Schüco_International_KG.de	 von Komorowski@Schüo_International_KGde	0.04878048780487805	0.04878048780487805	0.5059774787176511	0.48130221201028617	0.44919578615391526	0.4323579378973912	0.43233466133332576
Hirche@SCREEN_-_TRAINING_-_BERATUNG.de	 Hirche@SCREN_-_TRAINING_-_BERATUNGde	0.05263157894736842	0.05263157894736842	0.54964375964847	0.525000218609374	0.47193912293206214	0.43239421781740417	0.4323379278754101
Wachter@SEW-EURODRIVE_GmbH_&_Co_KG.de	 Wachter@SEW-URODRIVE_GmbH_&_Co_KGde	0.05405405405405406	0.05405405405405406	0.5086756764298477	0.4726639599806556	0.4420804299411654	0.4323452013658822	0.43233351446129786
Baumann@SEW-EURODRIVE_GmbH_&_Co_KG.de	 Baumann@SEW-URODRIVE_GmbH_&_Co_KGde	0.05405405405405406	0.05405405405405406	0.5086756764298477	0.4726639599806556	0.4420804299411654	0.4323452013658822	0.43233351446129786
Wolff@SEW-EURODRIVE_GmbH_&_Co_KG.de	 Wolff@SEW-URODRIVE_GmbH_&_Co_KGde	0.05714285714285714	0.05714285714285714	0.5166051861994503	0.4772643608877708	0.4432139262722067	0.43234669745081317	0.43233364913376504
Goetz@Siemens_AG.de	 Goetz@Siemns_AGde	0.10526315789473684	0.10526315789473684	0.4672181678365703	0.4522762256152131	0.43594235472041065	0.4323367230438687	0.43233275123545706
Zimmermann@Siemens_AG.de	 Zimmermann@Siemns_AGde	0.08333333333333333	0.08333333333333333	0.46217167667556325	0.4471264979462796	0.4349466829960627	0.43233551293868633	0.4323326423159581
Landowsky@softventure_IT_Solutions_GbR.de	 Landowsky@softenture_IT_Solutions_GbRde	0.04878048780487805	0.04878048780487805	0.5271788693935353	0.5026800422707672	0.46257055908494676	0.43238487528429465	0.4323370874279146
Karamelski@Software_AG.de	 Karamelski@Softare_AGde	0.08	0.08	0.45860593511620584	0.4425818991416831	0.4336096921350466	0.43233382891137945	0.4323324907341606
Hildebrandt@Software_AG.de	 Hildebrandt@Softare_AGde	0.07692307692307693	0.07692307692307693	0.4571462919642885	0.44201248021057254	0.4335387291487492	0.43233374721528584	0.43233248338124575
Stelzer@Software_AG.de	 Stelzer@Softare_AGde	0.09090909090909091	0.09090909090909091	0.46329915551101236	0.4446495613733636	0.4338715314612238	0.43233413079740707	0.43233251790492755
Heller@Software_Process_Consulting.de	 Heller@Softare_Process_Consultingde	0.05405405405405406	0.05405405405405406	0.5295259427923107	0.49971549860781617	0.4494896278782083	0.4323572110653956	0.43233459581341127
Birk@Software.Process.Management.de	 Birk@SoftareProcess.Management.de	0.02857142857142857	0.05714285714285714	0.5408478744515012	0.503218611220614	0.44979542349094903	0.43235555521603325	0.43233444649972946
Bleil@Sony_Europe_GmbH.de	 Bleil@SonyEurope_GmbHde	0.08	0.08	0.48172360015433496	0.4670898195055249	0.4388066617259078	0.43234020424076547	0.4323330645720406
Ginz@STADA_Arzneimittel_AG.de	 Ginz@STAD_Arzneimittel_AGde	0.06896551724137931	0.06896551724137931	0.5158440505177685	0.48720291117366527	0.4511967962006459	0.43236031165076777	0.4323348749698212
Rosenberg@Star_Alliance_Services_GmbH.de	 Rosenberg@StarAlliance_Services_GmbHde	0.05	0.05	0.51729908920602	0.4944985346996371	0.44781144609030915	0.4323522476315468	0.43233414868655956
Götz@Steuerbevollmächtigter.de	 Götz@Steurbevollmächtigterde	0.06666666666666667	0.06666666666666667	0.5139502504871616	0.4742685060647823	0.4519570347887737	0.4323655529746759	0.4323353473047245
Büchner@STQS_-_Softwaretest_und.de	 Büchner@STQS-_Softwaretest_undde	0.058823529411764705	0.058823529411764705	0.5003099410724693	0.46906046387800004	0.44292208674836914	0.43234742331085146	0.43233371459511166
Zechmeister@STRATEC_Biomedical_Systems_AG.de	 Zechmeister@STRAEC_Biomedical_Systems_AGde	0.045454545454545456	0.045454545454545456	0.5225723699608552	0.5014866997046594	0.45724806272309	0.4323702120856167	0.43233576642034477
Stangenberg@Stryker_Leibinger_GmbH_&_Co._KG.de	 Stangenberg@Stryer_Leibinger_GmbH_&_Co_KG.de	0.043478260869565216	0.043478260869565216	0.5322594684927745	0.49555835680998117	0.4526519394395226	0.4323632253155423	0.4323351374268116
Aschenbrenner-Scheibe@Stryker_Leibinger_GmbH_&_Co._KG.de	 Aschenbrenner-Scheibe@Stryer_Leibinger_GmbH_&_Co_KG.de	0.03571428571428571	0.03571428571428571	0.5086134326720848	0.47961799469017036	0.44746684154552174	0.4323553386212366	0.4323344273625172
Max@studiVZ_Ltd..de	 Max@studVZ_Ltd.de	0.10526315789473684	0.10526315789473684	0.45528473656512336	0.4354847226954657	0.43262329709545383	0.4323326824548675	0.432332387548353
Fassel@Systemtechnik_GmbH_&_Co._KG.de	 Fassel@Systmtechnik_GmbH_&_Co_KG.de	0.05405405405405406	0.05405405405405406	0.5290397763569537	0.48644080163011916	0.4541065138857647	0.43237481767329805	0.4323361825101165
Battiato@Systemtechnik_GmbH_&_Co._KG.de	 Battiato@Systmtechnik_GmbH_&_Co_KG.de	0.05128205128205128	0.05128205128205128	0.5220859968408366	0.48177426301797277	0.452150340755308	0.43237098368633575	0.4323358371974614
Görig@tapcon_GmbH.de	 Görig@tapcn_GmbHde	0.1	0.1	0.44326206227856496	0.4338334842453946	0.43247090062634136	0.43233251270225265	0.4323323722705791
Schäfer@Tech_Data_GmbH_&_Co._OHG.de	 Schäfer@TechData_GmbH_&_Co_OHG.de	0.05714285714285714	0.05714285714285714	0.5223075798442932	0.47921034174457666	0.4431705104932453	0.43234686131162114	0.43233366391097683
Matthaei@TecDoc_Informations_System_GmbH.de	 Matthaei@TecDc_Informations_System_GmbHde	0.046511627906976744	0.046511627906976744	0.5453279423265651	0.5153707461745093	0.45595353292894725	0.4323651346766315	0.43233530896835215
Wollschläger@TecDoc_Informations_System_GmbH.de	 Wollschläger@TecDc_Informations_System_GmbHde	0.0425531914893617	0.0425531914893617	0.5292529527780988	0.5035173538874791	0.4525799316984796	0.4323604532981236	0.43233488754141325
