Original	Verf?schte	DL	L	1,1,1(Length,Distribution,Order)	1,3,3	1,10,10	1,300,300	1,1000,1000	10,10,10	10,10,3	10,3,10	3,10,10	10,3,3	3,10,3	3,3,10	10,3,1	10,1,3	3,10,1	3,1,10	1,10,3	1,3,10	10,1,10	10,10,1	10,10,10	1,10,1	10,1,1	1,1,10	3,3,1	3,1,3	1,3,3	3,1,1	3,3,3	1,1,3	1,3,1
Paulsen@Haufe-Lexware_GmbH_&_Co._KG.de	 Palusen@Haufe-Lexware_GmbH_&_Co._KG.de	0.02631578947368421	0.05263157894736842	0.009167561449108349	0.006502052647873053	0.001462388043193747	1.8272415344637801E-6	1.6447170889768554E-7	0.001462388043193747	0.006502052647873053	0.001462388043193747	0.001462388043193747	0.006502052647873053	0.006502052647873053	0.001462388043193747	0.009167561449108349	0.006502052647873053	0.009167561449108349	0.001462388043193747	0.006502052647873053	0.001462388043193747	0.001462388043193747	0.009167561449108349	0.001462388043193747	0.009167561449108349	0.009167561449108349	0.001462388043193747	0.009167561449108349	0.006502052647873053	0.006502052647873053	0.009167561449108349	0.006502052647873053	0.006502052647873053	0.006502052647873053
Gebhardt@Haufe-Lexware_GmbH_&_Co._KG.de	 Gehbardt@Haufe-Lexware_GmbH_&_Co._KG.de	0.02564102564102564	0.05128205128205128	0.008932495771072862	0.006756670071097014	0.005872217329153406	1.7248926956881246E-5	1.5542994886978511E-6	0.005872217329153406	0.006756670071097014	0.005872217329153406	0.005872217329153406	0.006756670071097014	0.006756670071097014	0.005872217329153406	0.008932495771072862	0.006756670071097014	0.008932495771072862	0.005872217329153406	0.006756670071097014	0.005872217329153406	0.005872217329153406	0.008932495771072862	0.005872217329153406	0.008932495771072862	0.008932495771072862	0.005872217329153406	0.008932495771072862	0.006756670071097014	0.006756670071097014	0.008932495771072862	0.006756670071097014	0.006756670071097014	0.006756670071097014
Spiegel@Haufe-Lexware_GmbH_&_Co._KG.de	 Speigel@Haufe-Lexware_GmbH_&_Co._KG.de	0.02631578947368421	0.05263157894736842	0.002658576623563288	3.6513872360293645E-4	3.3699464914308654E-5	3.7537433266837225E-8	3.3783775334307713E-9	3.3699464914308654E-5	3.6513872360293645E-4	3.3699464914308654E-5	3.3699464914308654E-5	3.6513872360293645E-4	3.6513872360293645E-4	3.3699464914308654E-5	0.002658576623563288	3.6513872360293645E-4	0.002658576623563288	3.3699464914308654E-5	3.6513872360293645E-4	3.3699464914308654E-5	3.3699464914308654E-5	0.002658576623563288	3.3699464914308654E-5	0.002658576623563288	0.002658576623563288	3.3699464914308654E-5	0.002658576623563288	3.6513872360293645E-4	3.6513872360293645E-4	0.002658576623563288	3.6513872360293645E-4	3.6513872360293645E-4	3.6513872360293645E-4
Krebs@Haufe-Lexware_GmbH_&_Co._KG.de	 Krbes@Haufe-Lexware_GmbH_&_Co._KG.de	0.027777777777777776	0.05555555555555555	0.009676870418503257	0.006863277794977112	0.0015436318233711772	1.928754953045101E-6	1.7360902605866806E-7	0.0015436318233711772	0.006863277794977112	0.0015436318233711772	0.0015436318233711772	0.006863277794977112	0.006863277794977112	0.0015436318233711772	0.009676870418503257	0.006863277794977112	0.009676870418503257	0.0015436318233711772	0.006863277794977112	0.0015436318233711772	0.0015436318233711772	0.009676870418503257	0.0015436318233711772	0.009676870418503257	0.009676870418503257	0.0015436318233711772	0.009676870418503257	0.006863277794977112	0.006863277794977112	0.009676870418503257	0.006863277794977112	0.006863277794977112	0.006863277794977112
Lobreyer@Haufe-Lexware_GmbH_&_Co._KG.de	 Lorbeyer@Haufe-Lexware_GmbH_&_Co._KG.de	0.02564102564102564	0.05128205128205128	0.008932495771072862	0.006756670071097014	0.005872217329153406	1.7248926956881246E-5	1.5542994886978511E-6	0.005872217329153406	0.006756670071097014	0.005872217329153406	0.005872217329153406	0.006756670071097014	0.006756670071097014	0.005872217329153406	0.008932495771072862	0.006756670071097014	0.008932495771072862	0.005872217329153406	0.006756670071097014	0.005872217329153406	0.005872217329153406	0.008932495771072862	0.005872217329153406	0.008932495771072862	0.008932495771072862	0.005872217329153406	0.008932495771072862	0.006756670071097014	0.006756670071097014	0.008932495771072862	0.006756670071097014	0.006756670071097014	0.006756670071097014
Bock@Haufe-Lexware_GmbH_&_Co._KG.de	 Bokc@Haufe-Lexware_GmbH_&_Co._KG.de	0.02857142857142857	0.05714285714285714	0.0028931569138776953	3.9735684627378377E-4	3.667294711263E-5	4.084955973155815E-8	3.676469668733486E-9	3.667294711263E-5	3.9735684627378377E-4	3.667294711263E-5	3.667294711263E-5	3.9735684627378377E-4	3.9735684627378377E-4	3.667294711263E-5	0.0028931569138776953	3.9735684627378377E-4	0.0028931569138776953	3.667294711263E-5	3.9735684627378377E-4	3.667294711263E-5	3.667294711263E-5	0.0028931569138776953	3.667294711263E-5	0.0028931569138776953	0.0028931569138776953	3.667294711263E-5	0.0028931569138776953	3.9735684627378377E-4	3.9735684627378377E-4	0.0028931569138776953	3.9735684627378377E-4	3.9735684627378377E-4	3.9735684627378377E-4
Kienzler@Haufe-Lexware_GmbH_&_Co._KG.de	 Kinezler@Haufe-Lexware_GmbH_&_Co._KG.de	0.02564102564102564	0.05128205128205128	0.00886128425480208	0.00286865302167052	3.140387113731905E-4	3.5611724451516787E-7	3.2051216346216045E-8	3.140387113731905E-4	0.00286865302167052	3.140387113731905E-4	3.140387113731905E-4	0.00286865302167052	0.00286865302167052	3.140387113731905E-4	0.00886128425480208	0.00286865302167052	0.00886128425480208	3.140387113731905E-4	0.00286865302167052	3.140387113731905E-4	3.140387113731905E-4	0.00886128425480208	3.140387113731905E-4	0.00886128425480208	0.00886128425480208	3.140387113731905E-4	0.00886128425480208	0.00286865302167052	0.00286865302167052	0.00886128425480208	0.00286865302167052	0.00286865302167052	0.00286865302167052
Riesterer@Haufe-Lexware_GmbH_&_Co._KG.de	 Riseterer@Haufe-Lexware_GmbH_&_Co._KG.de	0.025	0.05	0.007863337856567213	0.001583144551102666	1.549302968785152E-4	1.7360947146202732E-7	1.562498671836554E-8	1.549302968785152E-4	0.001583144551102666	1.549302968785152E-4	1.549302968785152E-4	0.001583144551102666	0.001583144551102666	1.549302968785152E-4	0.007863337856567213	0.001583144551102666	0.007863337856567213	1.549302968785152E-4	0.001583144551102666	1.549302968785152E-4	1.549302968785152E-4	0.007863337856567213	1.549302968785152E-4	0.007863337856567213	0.007863337856567213	1.549302968785152E-4	0.007863337856567213	0.001583144551102666	0.001583144551102666	0.007863337856567213	0.001583144551102666	0.001583144551102666	0.001583144551102666
Rymku??Haufe-Lexware_GmbH_&_Co._KG.de	 Rykmu??Haufe-Lexware_GmbH_&_Co._KG.de	0.02702702702702703	0.05405405405405406	0.009415333380320044	0.007121895467185588	0.005679142325879479	1.3575008871197975E-5	1.2228629103382015E-6	0.005679142325879479	0.007121895467185588	0.005679142325879479	0.005679142325879479	0.007121895467185588	0.007121895467185588	0.005679142325879479	0.009415333380320044	0.007121895467185588	0.009415333380320044	0.005679142325879479	0.007121895467185588	0.005679142325879479	0.005679142325879479	0.009415333380320044	0.005679142325879479	0.009415333380320044	0.009415333380320044	0.005679142325879479	0.009415333380320044	0.007121895467185588	0.007121895467185588	0.009415333380320044	0.007121895467185588	0.007121895467185588	0.007121895467185588
Banach@HDI-Gerling_Sach_Serviceholding_AG.de	 Baanch@HDI-Gerling_Sach_Serviceholding_AG.de	0.022727272727272728	0.045454545454545456	0.007917439433450947	0.005988391379238664	0.0032694895602078332	5.363658015611087E-6	4.829342605141613E-7	0.0032694895602078332	0.005988391379238664	0.0032694895602078332	0.0032694895602078332	0.005988391379238664	0.005988391379238664	0.0032694895602078332	0.007917439433450947	0.005988391379238664	0.007917439433450947	0.0032694895602078332	0.005988391379238664	0.0032694895602078332	0.0032694895602078332	0.007917439433450947	0.0032694895602078332	0.007917439433450947	0.007917439433450947	0.0032694895602078332	0.007917439433450947	0.005988391379238664	0.005988391379238664	0.007917439433450947	0.005988391379238664	0.005988391379238664	0.005988391379238664
Wille@HDI-Gerling_Sach_Serviceholding_AG.de	 Wille@HDI-Gerling_Sach_Serviceholding_AG.de	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Volkmer@Heidelberger_Lebensversicherung_AG.de	 Voklmer@Heidelberger_Lebensversicherung_AG.de	0.022222222222222223	0.044444444444444446	0.007741496334929814	0.005834303394187565	0.0022136492283038015	3.116426684807778E-6	2.8054861053234464E-7	0.0022136492283038015	0.005834303394187565	0.0022136492283038015	0.0022136492283038015	0.005834303394187565	0.005834303394187565	0.0022136492283038015	0.007741496334929814	0.005834303394187565	0.007741496334929814	0.0022136492283038015	0.005834303394187565	0.0022136492283038015	0.0022136492283038015	0.007741496334929814	0.0022136492283038015	0.007741496334929814	0.007741496334929814	0.0022136492283038015	0.007741496334929814	0.005834303394187565	0.005834303394187565	0.007741496334929814	0.005834303394187565	0.005834303394187565	0.005834303394187565
Panzer@Heidelberger_Lebensversicherung_AG.de	 Pazner@Heidelberger_Lebensversicherung_AG.de	0.022727272727272728	0.045454545454545456	0.007917439433450947	0.0059888666538087335	0.005083732928993366	1.3934981475249097E-5	1.2555437019129172E-6	0.005083732928993366	0.0059888666538087335	0.005083732928993366	0.005083732928993366	0.0059888666538087335	0.0059888666538087335	0.005083732928993366	0.007917439433450947	0.0059888666538087335	0.007917439433450947	0.005083732928993366	0.0059888666538087335	0.005083732928993366	0.005083732928993366	0.007917439433450947	0.005083732928993366	0.007917439433450947	0.007917439433450947	0.005083732928993366	0.007917439433450947	0.0059888666538087335	0.0059888666538087335	0.007917439433450947	0.0059888666538087335	0.0059888666538087335	0.0059888666538087335
Philipp@Heidelberger_Lebensversicherung_AG.de	 Phliipp@Heidelberger_Lebensversicherung_AG.de	0.022222222222222223	0.044444444444444446	0.004371881558748517	6.004503454803843E-4	5.541689785908534E-5	6.172822359435455E-8	5.555554166086157E-9	5.541689785908534E-5	6.004503454803843E-4	5.541689785908534E-5	5.541689785908534E-5	6.004503454803843E-4	6.004503454803843E-4	5.541689785908534E-5	0.004371881558748517	6.004503454803843E-4	0.004371881558748517	5.541689785908534E-5	6.004503454803843E-4	5.541689785908534E-5	5.541689785908534E-5	0.004371881558748517	5.541689785908534E-5	0.004371881558748517	0.004371881558748517	5.541689785908534E-5	0.004371881558748517	6.004503454803843E-4	6.004503454803843E-4	0.004371881558748517	6.004503454803843E-4	6.004503454803843E-4	6.004503454803843E-4
Br??wer@Hellmann_Worldwide_Logistics.de	 Brw??er@Hellmann_Worldwide_Logistics.de	0.02631578947368421	0.05263157894736842	0.002658576623563288	3.6513872360293645E-4	3.3699464914308654E-5	3.7537433266837225E-8	3.3783775334307713E-9	3.3699464914308654E-5	3.6513872360293645E-4	3.3699464914308654E-5	3.3699464914308654E-5	3.6513872360293645E-4	3.6513872360293645E-4	3.3699464914308654E-5	0.002658576623563288	3.6513872360293645E-4	0.002658576623563288	3.3699464914308654E-5	3.6513872360293645E-4	3.3699464914308654E-5	3.3699464914308654E-5	0.002658576623563288	3.3699464914308654E-5	0.002658576623563288	0.002658576623563288	3.3699464914308654E-5	0.002658576623563288	3.6513872360293645E-4	3.6513872360293645E-4	0.002658576623563288	3.6513872360293645E-4	3.6513872360293645E-4	3.6513872360293645E-4
Hinrichs@Hellmann_Worldwide_Logistics.de	 Hirnichs@Hellmann_Worldwide_Logistics.de	0.025	0.05	0.008709183376796041	0.0065856566779083255	0.003238970405295912	5.032722658998568E-6	4.5310879960708264E-7	0.003238970405295912	0.0065856566779083255	0.003238970405295912	0.003238970405295912	0.0065856566779083255	0.0065856566779083255	0.003238970405295912	0.008709183376796041	0.0065856566779083255	0.008709183376796041	0.003238970405295912	0.0065856566779083255	0.003238970405295912	0.003238970405295912	0.008709183376796041	0.003238970405295912	0.008709183376796041	0.008709183376796041	0.003238970405295912	0.008709183376796041	0.0065856566779083255	0.0065856566779083255	0.008709183376796041	0.0065856566779083255	0.0065856566779083255	0.0065856566779083255
Ortner@Hewlett-Packard_Ges.m.b.H..de	 Ornter@Hewlett-Packard_Ges.m.b.H..de	0.027777777777777776	0.05555555555555555	0.009676870418662267	0.007242580101076335	0.0023472965968669673	3.162877120203084E-6	2.847165261178465E-7	0.0023472965968669673	0.007242580101076335	0.0023472965968669673	0.0023472965968669673	0.007242580101076335	0.007242580101076335	0.0023472965968669673	0.009676870418662267	0.007242580101076335	0.009676870418662267	0.0023472965968669673	0.007242580101076335	0.0023472965968669673	0.0023472965968669673	0.009676870418662267	0.0023472965968669673	0.009676870418662267	0.009676870418662267	0.0023472965968669673	0.009676870418662267	0.007242580101076335	0.007242580101076335	0.009676870418662267	0.007242580101076335	0.007242580101076335	0.007242580101076335
Korpitsch@Hewlett-Packard_Ltd..de	 Kopritsch@Hewlett-Packard_Ltd..de	0.030303030303030304	0.06060606060606061	0.01055658591126793	0.007985155536892967	0.006588274527050795	1.6858412534220655E-5	1.5187878879409324E-6	0.006588274527050795	0.007985155536892967	0.006588274527050795	0.006588274527050795	0.007985155536892967	0.007985155536892967	0.006588274527050795	0.01055658591126793	0.007985155536892967	0.01055658591126793	0.006588274527050795	0.007985155536892967	0.006588274527050795	0.006588274527050795	0.01055658591126793	0.006588274527050795	0.01055658591126793	0.01055658591126793	0.006588274527050795	0.01055658591126793	0.007985155536892967	0.007985155536892967	0.01055658591126793	0.007985155536892967	0.007985155536892967	0.007985155536892967
Eitel@Hewlett-Packard_Ltd..de	 Eietl@Hewlett-Packard_Ltd..de	0.034482758620689655	0.06896551724137931	0.01201266672661512	0.00884030198541969	0.0024037800321864383	3.1124818387360943E-6	2.801679989691543E-7	0.0024037800321864383	0.00884030198541969	0.0024037800321864383	0.0024037800321864383	0.00884030198541969	0.00884030198541969	0.0024037800321864383	0.01201266672661512	0.00884030198541969	0.01201266672661512	0.0024037800321864383	0.00884030198541969	0.0024037800321864383	0.0024037800321864383	0.01201266672661512	0.0024037800321864383	0.01201266672661512	0.01201266672661512	0.0024037800321864383	0.01201266672661512	0.00884030198541969	0.00884030198541969	0.01201266672661512	0.00884030198541969	0.00884030198541969	0.00884030198541969
P??st@HHLA_Hamburger_Hafen_und_Logistik_AG.de	 P??ts@HHLA_Hamburger_Hafen_und_Logistik_AG.de	0.022727272727272728	0.045454545454545456	0.007917439433450947	0.0059888666539388334	0.005663629657914453	3.0285328925893313E-5	2.7322987399850094E-6	0.005663629657914453	0.0059888666539388334	0.005663629657914453	0.005663629657914453	0.0059888666539388334	0.0059888666539388334	0.005663629657914453	0.007917439433450947	0.0059888666539388334	0.007917439433450947	0.005663629657914453	0.0059888666539388334	0.005663629657914453	0.005663629657914453	0.007917439433450947	0.005663629657914453	0.007917439433450947	0.007917439433450947	0.005663629657914453	0.007917439433450947	0.0059888666539388334	0.0059888666539388334	0.007917439433450947	0.0059888666539388334	0.0059888666539388334	0.0059888666539388334
Kazakova-Frehse@HHLA_Hamburger_Hafen_und_Logistik_AG.de	 Kaazkova-Frehse@HHLA_Hamburger_Hafen_und_Logistik_AG.de	0.01818181818181818	0.03636363636363636	0.0018216173161452155	2.5018764395016014E-4	2.3090374107952222E-5	2.572009316431439E-8	2.3148142358692317E-9	2.3090374107952222E-5	2.5018764395016014E-4	2.3090374107952222E-5	2.3090374107952222E-5	2.5018764395016014E-4	2.5018764395016014E-4	2.3090374107952222E-5	0.0018216173161452155	2.5018764395016014E-4	0.0018216173161452155	2.3090374107952222E-5	2.5018764395016014E-4	2.3090374107952222E-5	2.3090374107952222E-5	0.0018216173161452155	2.3090374107952222E-5	0.0018216173161452155	0.0018216173161452155	2.3090374107952222E-5	0.0018216173161452155	2.5018764395016014E-4	2.5018764395016014E-4	0.0018216173161452155	2.5018764395016014E-4	2.5018764395016014E-4	2.5018764395016014E-4
Meyer@HHLA_Hamburger_Hafen_und_Logistik_AG.de	 Meeyr@HHLA_Hamburger_Hafen_und_Logistik_AG.de	0.022222222222222223	0.044444444444444446	0.0022356212516327647	3.070484721206511E-4	2.833818640521409E-5	3.156556888347675E-8	2.8409083803849666E-9	2.833818640521409E-5	3.070484721206511E-4	2.833818640521409E-5	2.833818640521409E-5	3.070484721206511E-4	3.070484721206511E-4	2.833818640521409E-5	0.0022356212516327647	3.070484721206511E-4	0.0022356212516327647	2.833818640521409E-5	3.070484721206511E-4	2.833818640521409E-5	2.833818640521409E-5	0.0022356212516327647	2.833818640521409E-5	0.0022356212516327647	0.0022356212516327647	2.833818640521409E-5	0.0022356212516327647	3.070484721206511E-4	3.070484721206511E-4	0.0022356212516327647	3.070484721206511E-4	3.070484721206511E-4	3.070484721206511E-4
Haug@HOTEL_RESERVATION_SERVICE.de	 Hagu@HOTEL_RESERVATION_SERVICE.de	0.030303030303030304	0.06060606060606061	0.0030739792209950514	4.2219164916589523E-4	3.896500630716938E-5	4.340265721478054E-8	3.906249023029329E-9	3.896500630716938E-5	4.2219164916589523E-4	3.896500630716938E-5	3.896500630716938E-5	4.2219164916589523E-4	4.2219164916589523E-4	3.896500630716938E-5	0.0030739792209950514	4.2219164916589523E-4	0.0030739792209950514	3.896500630716938E-5	4.2219164916589523E-4	3.896500630716938E-5	3.896500630716938E-5	0.0030739792209950514	3.896500630716938E-5	0.0030739792209950514	0.0030739792209950514	3.896500630716938E-5	0.0030739792209950514	4.2219164916589523E-4	4.2219164916589523E-4	0.0030739792209950514	4.2219164916589523E-4	4.2219164916589523E-4	4.2219164916589523E-4
Behrschmidt@HOTEL_RESERVATION_SERVICE.de	 Berhschmidt@HOTEL_RESERVATION_SERVICE.de	0.025	0.05	0.008639752148432028	0.0027969366961287574	3.0618774358886076E-4	3.4721431340228874E-7	3.124993593756065E-8	3.0618774358886076E-4	0.0027969366961287574	3.0618774358886076E-4	3.0618774358886076E-4	0.0027969366961287574	0.0027969366961287574	3.0618774358886076E-4	0.008639752148432028	0.0027969366961287574	0.008639752148432028	3.0618774358886076E-4	0.0027969366961287574	3.0618774358886076E-4	3.0618774358886076E-4	0.008639752148432028	3.0618774358886076E-4	0.008639752148432028	0.008639752148432028	3.0618774358886076E-4	0.008639752148432028	0.0027969366961287574	0.0027969366961287574	0.008639752148432028	0.0027969366961287574	0.0027969366961287574	0.0027969366961287574
Haelsig@HOTEL_RESERVATION_SERVICE.de	 Halesig@HOTEL_RESERVATION_SERVICE.de	0.027777777777777776	0.05555555555555555	0.009676870418662267	0.007319725910369684	0.006937579846613275	3.9432592655396714E-5	3.558117710012218E-6	0.006937579846613275	0.007319725910369684	0.006937579846613275	0.006937579846613275	0.007319725910369684	0.007319725910369684	0.006937579846613275	0.009676870418662267	0.007319725910369684	0.009676870418662267	0.006937579846613275	0.007319725910369684	0.006937579846613275	0.006937579846613275	0.009676870418662267	0.006937579846613275	0.009676870418662267	0.009676870418662267	0.006937579846613275	0.009676870418662267	0.007319725910369684	0.007319725910369684	0.009676870418662267	0.007319725910369684	0.007319725910369684	0.007319725910369684
Kr??ger@Hypoport_AG.de	 Krg??er@Hypoport_AG.de	0.047619047619047616	0.09523809523809523	0.004918366753592082	6.755066386654324E-4	6.2344010091471E-5	6.944425154364886E-8	6.249998436846927E-9	6.2344010091471E-5	6.755066386654324E-4	6.2344010091471E-5	6.2344010091471E-5	6.755066386654324E-4	6.755066386654324E-4	6.2344010091471E-5	0.004918366753592082	6.755066386654324E-4	0.004918366753592082	6.2344010091471E-5	6.755066386654324E-4	6.2344010091471E-5	6.2344010091471E-5	0.004918366753592082	6.2344010091471E-5	0.004918366753592082	0.004918366753592082	6.2344010091471E-5	0.004918366753592082	6.755066386654324E-4	6.755066386654324E-4	0.004918366753592082	6.755066386654324E-4	6.755066386654324E-4	6.755066386654324E-4
Mosch@UniCredit.de	 Mocsh@UniCredit.de	0.05555555555555555	0.1111111111111111	0.005786313827755391	7.947136925475675E-4	7.334589422526E-5	8.16991194631163E-8	7.352939337466972E-9	7.334589422526E-5	7.947136925475675E-4	7.334589422526E-5	7.334589422526E-5	7.947136925475675E-4	7.947136925475675E-4	7.334589422526E-5	0.005786313827755391	7.947136925475675E-4	0.005786313827755391	7.334589422526E-5	7.947136925475675E-4	7.334589422526E-5	7.334589422526E-5	0.005786313827755391	7.334589422526E-5	0.005786313827755391	0.005786313827755391	7.334589422526E-5	0.005786313827755391	7.947136925475675E-4	7.947136925475675E-4	0.005786313827755391	7.947136925475675E-4	7.947136925475675E-4	7.947136925475675E-4
Rueffler@ib-bank-systems_GmbH.de	 Rufefler@ib-bank-systems_GmbH.de	0.03125	0.0625	0.010799690185540034	0.0034961708701609466	3.8273467948607594E-4	4.340178917528609E-7	3.906241992195081E-8	3.8273467948607594E-4	0.0034961708701609466	3.8273467948607594E-4	3.8273467948607594E-4	0.0034961708701609466	0.0034961708701609466	3.8273467948607594E-4	0.010799690185540034	0.0034961708701609466	0.010799690185540034	3.8273467948607594E-4	0.0034961708701609466	3.8273467948607594E-4	3.8273467948607594E-4	0.010799690185540034	3.8273467948607594E-4	0.010799690185540034	0.010799690185540034	3.8273467948607594E-4	0.010799690185540034	0.0034961708701609466	0.0034961708701609466	0.010799690185540034	0.0034961708701609466	0.0034961708701609466	0.0034961708701609466
Thorenz@IDC_Central_Europe_GmbH.de	 Throenz@IDC_Central_Europe_GmbH.de	0.029411764705882353	0.058823529411764705	0.010246098090348283	0.007750298021101996	0.006394501746843419	1.636257687144946E-5	1.4741176559426697E-6	0.006394501746843419	0.007750298021101996	0.006394501746843419	0.006394501746843419	0.007750298021101996	0.007750298021101996	0.006394501746843419	0.010246098090348283	0.007750298021101996	0.010246098090348283	0.006394501746843419	0.007750298021101996	0.006394501746843419	0.006394501746843419	0.010246098090348283	0.006394501746843419	0.010246098090348283	0.010246098090348283	0.006394501746843419	0.010246098090348283	0.007750298021101996	0.007750298021101996	0.010246098090348283	0.007750298021101996	0.007750298021101996	0.007750298021101996
Turk@Immobilien_Scout_GmbH.de	 Tukr@Immobilien_Scout_GmbH.de	0.034482758620689655	0.06896551724137931	0.00351311910970863	4.8250474190388026E-4	4.453143577962214E-5	4.960303681689204E-8	4.464284597747804E-9	4.453143577962214E-5	4.8250474190388026E-4	4.453143577962214E-5	4.453143577962214E-5	4.8250474190388026E-4	4.8250474190388026E-4	4.453143577962214E-5	0.00351311910970863	4.8250474190388026E-4	0.00351311910970863	4.453143577962214E-5	4.8250474190388026E-4	4.453143577962214E-5	4.453143577962214E-5	0.00351311910970863	4.453143577962214E-5	0.00351311910970863	0.00351311910970863	4.453143577962214E-5	0.00351311910970863	4.8250474190388026E-4	4.8250474190388026E-4	0.00351311910970863	4.8250474190388026E-4	4.8250474190388026E-4	4.8250474190388026E-4
Saller@Infineon_Technologies_AG.de	 Saller@Infineon_Technologies_AG.de	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cornu@Immobilien_Scout_GmbH.de	 Conru@Immobilien_Scout_GmbH.de	0.03333333333333333	0.06666666666666667	0.0033919770714428152	4.658666473554706E-4	4.299586902860069E-5	4.789258727148197E-8	4.310343749549604E-9	4.299586902860069E-5	4.658666473554706E-4	4.299586902860069E-5	4.299586902860069E-5	4.658666473554706E-4	4.658666473554706E-4	4.299586902860069E-5	0.0033919770714428152	4.658666473554706E-4	0.0033919770714428152	4.299586902860069E-5	4.658666473554706E-4	4.299586902860069E-5	4.299586902860069E-5	0.0033919770714428152	4.299586902860069E-5	0.0033919770714428152	0.0033919770714428152	4.299586902860069E-5	0.0033919770714428152	4.658666473554706E-4	4.658666473554706E-4	0.0033919770714428152	4.658666473554706E-4	4.658666473554706E-4	4.658666473554706E-4
Koch@Immobilien_Scout_GmbH.de	 Kohc@Immobilien_Scout_GmbH.de	0.034482758620689655	0.06896551724137931	0.01201266672661523	0.009086395401932077	0.005428245016861363	9.429756936434483E-6	8.490965347572837E-7	0.005428245016861363	0.009086395401932077	0.005428245016861363	0.005428245016861363	0.009086395401932077	0.009086395401932077	0.005428245016861363	0.01201266672661523	0.009086395401932077	0.01201266672661523	0.005428245016861363	0.009086395401932077	0.005428245016861363	0.005428245016861363	0.01201266672661523	0.005428245016861363	0.01201266672661523	0.01201266672661523	0.005428245016861363	0.01201266672661523	0.009086395401932077	0.009086395401932077	0.01201266672661523	0.009086395401932077	0.009086395401932077	0.009086395401932077
J??hn@Immobilien_Scout_GmbH.de	 J??nh@Immobilien_Scout_GmbH.de	0.034482758620689655	0.06896551724137931	0.00351311910970863	4.8250474190388026E-4	4.453143577962214E-5	4.960303681689204E-8	4.464284597747804E-9	4.453143577962214E-5	4.8250474190388026E-4	4.453143577962214E-5	4.453143577962214E-5	4.8250474190388026E-4	4.8250474190388026E-4	4.453143577962214E-5	0.00351311910970863	4.8250474190388026E-4	0.00351311910970863	4.453143577962214E-5	4.8250474190388026E-4	4.453143577962214E-5	4.453143577962214E-5	0.00351311910970863	4.453143577962214E-5	0.00351311910970863	0.00351311910970863	4.453143577962214E-5	0.00351311910970863	4.8250474190388026E-4	4.8250474190388026E-4	0.00351311910970863	4.8250474190388026E-4	4.8250474190388026E-4	4.8250474190388026E-4
Wasik@Immobilien_Scout_GmbH.de	 Waisk@Immobilien_Scout_GmbH.de	0.03333333333333333	0.06666666666666667	0.0033919770714428152	4.658666473554706E-4	4.299586902860069E-5	4.789258727148197E-8	4.310343749549604E-9	4.299586902860069E-5	4.658666473554706E-4	4.299586902860069E-5	4.299586902860069E-5	4.658666473554706E-4	4.658666473554706E-4	4.299586902860069E-5	0.0033919770714428152	4.658666473554706E-4	0.0033919770714428152	4.299586902860069E-5	4.658666473554706E-4	4.299586902860069E-5	4.299586902860069E-5	0.0033919770714428152	4.299586902860069E-5	0.0033919770714428152	0.0033919770714428152	4.299586902860069E-5	0.0033919770714428152	4.658666473554706E-4	4.658666473554706E-4	0.0033919770714428152	4.658666473554706E-4	4.658666473554706E-4	4.658666473554706E-4
Weiss@Immobilien_Scout_GmbH.de	 Wesis@Immobilien_Scout_GmbH.de	0.03333333333333333	0.06666666666666667	0.011612244502394616	0.008545625252572367	0.002323654031113557	3.0087324441115577E-6	2.7082906567018247E-7	0.002323654031113557	0.008545625252572367	0.002323654031113557	0.002323654031113557	0.008545625252572367	0.008545625252572367	0.002323654031113557	0.011612244502394616	0.008545625252572367	0.011612244502394616	0.002323654031113557	0.008545625252572367	0.002323654031113557	0.002323654031113557	0.011612244502394616	0.002323654031113557	0.011612244502394616	0.011612244502394616	0.002323654031113557	0.011612244502394616	0.008545625252572367	0.008545625252572367	0.011612244502394616	0.008545625252572367	0.008545625252572367	0.008545625252572367
Paulutz@Informations_Technology_Engineering.de	 Paluutz@Informations_Technology_Engineering.de	0.021739130434782608	0.043478260869565216	0.004276840655297463	5.873970771003759E-4	5.4212182688235655E-5	6.038630569012944E-8	5.43478124943211E-9	5.4212182688235655E-5	5.873970771003759E-4	5.4212182688235655E-5	5.4212182688235655E-5	5.873970771003759E-4	5.873970771003759E-4	5.4212182688235655E-5	0.004276840655297463	5.873970771003759E-4	0.004276840655297463	5.4212182688235655E-5	5.873970771003759E-4	5.4212182688235655E-5	5.4212182688235655E-5	0.004276840655297463	5.4212182688235655E-5	0.004276840655297463	0.004276840655297463	5.4212182688235655E-5	0.004276840655297463	5.873970771003759E-4	5.873970771003759E-4	0.004276840655297463	5.873970771003759E-4	5.873970771003759E-4	5.873970771003759E-4
