Original	Verf?schte	10,10,10(Length,Distribution,Order)	10,3,10	10,10,3	10,3,3	10,10,1	10,3,1	10,1,3	DL	10,1,1	L	3,10,10	3,3,10	3,10,3	3,3,3	3,1,10	3,10,1	3,3,1	3,1,3	3,1,1	1,1000,1000	1,300,300	1,10,10	1,3,10	1,10,3	1,3,3	1,1,10	1,10,1	1,3,1	1,1,3	1,1,1
Riesterer@Haufe-Lexware_GmbH_&_Co._KG.de	 Riesterer@Hauf-Lexware_GmbH_&_Co_KG.de	0.02399343612839943	0.025015373842689363	0.0515886362750624	0.05261057398935234	0.03208680736756711	0.08696990519354726	0.059682007514230084	0.05	0.09404133871842502	0.05	0.11372407132337302	0.11474600903766297	0.14131927147003598	0.14234120918432594	0.1218174425625407	0.1756786026742309	0.17670054038852084	0.14941264270920368	0.1837719739133986	0.4323343795847926	0.4323548068577802	0.4464251311634707	0.44744706887776065	0.47402033131013366	0.4750422690244236	0.4545185024026384	0.5083796625143286	0.5094016002286186	0.48211370254930136	0.5164730337534963
Rymku??Haufe-Lexware_GmbH_&_Co._KG.de	 Rymku??Hauf-Lexware_GmbH_&_Co_KG.de	0.026096283725033805	0.027162653513858086	0.05783076389369623	0.05889713368252051	0.03454154067025226	0.09841036456734469	0.06627602083891468	0.05405405405405406	0.10578925172373885	0.05405405405405406	0.1158269189200074	0.11689328870883169	0.14756139908866983	0.1486277688774941	0.12427217586522585	0.187074629973494	0.1881409997623183	0.15600665603388827	0.19551988691871244	0.43233468165565625	0.43235816180032244	0.4485279787601051	0.4495943485489294	0.4802624589287675	0.4813288287175918	0.45697323570532355	0.5197756898135917	0.5208420596024159	0.488707715873986	0.5282209467588102
Banach@HDI-Gerling_Sach_Serviceholding_AG.de	 Banach@HDI-erling_Sach_Serviceholding_AGde	0.07363675882652605	0.0749993424455793	0.13860589845847515	0.1399684820775284	0.08442792047874964	0.1542499461891932	0.14939706011069873	0.045454545454545456	0.1636785242223635	0.045454545454545456	0.16336739402149963	0.16472997764055292	0.22833653365344875	0.229699117272502	0.17415855567372324	0.24261799776511353	0.24398058138416678	0.23912769530567232	0.2534091594173371	0.43234492460842366	0.432471844680763	0.4960684538615973	0.4974310374806506	0.5610375934935464	0.5624001771125997	0.506859615513821	0.5753190576052112	0.5766816412242645	0.57182875514577	0.5861102192574348
Wille@HDI-Gerling_Sach_Serviceholding_AG.de	 Wille@HDI-erling_Sach_Serviceholding_AGde	0.07599222376116517	0.07735480738021842	0.1433676278239272	0.14473021144298046	0.08678338541338876	0.15954061866989208	0.15415878947615078	0.046511627906976744	0.1689691967030624	0.046511627906976744	0.16572285895613875	0.16708544257519203	0.2330982630189008	0.23446084663795405	0.17651402060836235	0.24790867024581242	0.24927125386486568	0.24388942467112437	0.258699831898036	0.4323453895098253	0.4324770051244115	0.49842391879623643	0.4997865024152897	0.5657993228589985	0.5671619064780518	0.5092150804484601	0.5806097300859101	0.5819723137049634	0.5765904845112221	0.5914008917381337
Volkmer@Heidelberger_Lebensversicherung_AG.de	 Volkmer@Heidlberger_Lebensversicherung_AGde	0.04067554740477647	0.04190187266192438	0.09274042326050891	0.09396674851765684	0.05038759289177769	0.13584211454945708	0.10245246874751014	0.044444444444444446	0.14432783477931038	0.044444444444444446	0.13040618259975006	0.13163250785689798	0.1824710584554825	0.18369738371263045	0.14011822808675128	0.22434642448728276	0.22557274974443067	0.19218310394248372	0.23405846997428398	0.4323374776943075	0.43238920255496127	0.46310724243984774	0.46433356769699563	0.5151721182955802	0.5163984435527281	0.47281928792684896	0.5570474843273804	0.5582738095845283	0.5248841637825814	0.5667595298143817
Panzer@Heidelberger_Lebensversicherung_AG.de	 Panzer@Heidlberger_Lebensversicherung_AGde	0.041817302378005294	0.04310817106973995	0.09581050696913526	0.09710137566086992	0.05204050815379606	0.1405276811753294	0.10603371274492601	0.045454545454545456	0.1494600182593855	0.045454545454545456	0.1315479375729789	0.13283880626471356	0.18554114216410886	0.1868320108558435	0.14177114334876967	0.22896744767856836	0.230258316370303	0.1957643479398996	0.2391906534543591	0.4323376674934101	0.43239131006061454	0.46424899741307657	0.46553986610481124	0.5182422020042066	0.5195330706959412	0.47447220318886735	0.561668507518666	0.5629593762104007	0.5284654077799973	0.5718917132944568
Philipp@Heidelberger_Lebensversicherung_AG.de	 Philipp@Heidlberger_Lebensversicherung_AGde	0.040689401629241236	0.04205198524829448	0.09275427748497368	0.09411686110402694	0.05148056328146482	0.13599222713582718	0.10354543913719727	0.044444444444444446	0.1454208051689975	0.044444444444444446	0.13042003682421482	0.13178262044326808	0.18248491267994726	0.18384749629900055	0.14121119847643843	0.22436027871174752	0.22572286233080077	0.19327607433217087	0.2351514403639711	0.43233747908319603	0.4323892179870172	0.4631210966643125	0.46448368028336573	0.5151859725200449	0.5165485561390982	0.4739122583165361	0.5570613385518453	0.5584239221708984	0.5259771341722685	0.5678525002040687
Br??wer@Hellmann_Worldwide_Logistics.de	 Br??wer@Hellann_Worldwide_Logisticsde	0.03171859523758805	0.03294492049473598	0.0770733696781267	0.07829969493527462	0.041430640724589275	0.10313525307345982	0.08678541516512793	0.05263157894736842	0.11162097330331312	0.05263157894736842	0.12144923043256164	0.12267555568970957	0.1668040048731003	0.1680303301302482	0.13116127591956286	0.19163956301128549	0.19286588826843343	0.17651605036010154	0.2013516084982867	0.432335091054589	0.432362714090379	0.45415029027265935	0.45537661552980724	0.499505064713198	0.5007313899703459	0.46386233575966057	0.5243406228513832	0.5255669481085311	0.5092171102001992	0.5340526683383844
Hinrichs@Hellmann_Worldwide_Logistics.de	 Hinrichs@Hellann_Worldwide_Logisticsde	0.029846080429810847	0.031208664048864094	0.07125696144073743	0.07261954505979068	0.040637242082034425	0.09529548944682935	0.08204812309296101	0.05	0.10472406747999968	0.05	0.11957671562478445	0.12093929924383769	0.16098759663571102	0.16235018025476428	0.13036787727700802	0.18366354102274968	0.18502612464180296	0.1717787582879346	0.19445470267497328	0.4323348559067038	0.43236010197285385	0.4522777754648821	0.45364035908393535	0.49368865647580873	0.49505124009486196	0.46306893711710573	0.5163646008628474	0.5177271844819006	0.5044798181280323	0.5271557625150709
Ortner@Hewlett-Packard_Ges.m.b.H..de	 Ortner@Hewltt-Packard_Gesm.b.H..de	0.026519386757473316	0.02768731557380467	0.04985209231606244	0.051020021132393796	0.03576895388795067	0.059495651617908395	0.0591016594465398	0.027777777777777776	0.06757728993205439	0.05555555555555555	0.11625002195244691	0.11741795076877827	0.13958272751103604	0.14075065632736738	0.12549958908292427	0.14805835799655065	0.149226286812882	0.1488322946415134	0.157307925127028	0.43233455772090085	0.4323567881209247	0.4489510817925446	0.45011901060887594	0.47228378735113374	0.47345171616746506	0.4582006489230219	0.48075941783664833	0.48192734665297965	0.48153335448161105	0.4900089849671257
Korpitsch@Hewlett-Packard_Ltd..de	 Korpitsch@Hewltt-Packard_Ltd.de	0.02413710327581336	0.025499686894866605	0.04150237085898643	0.04286495447803968	0.03492826492803694	0.061961611359281805	0.05229353251121001	0.06060606060606061	0.07139018939245213	0.06060606060606061	0.11386773847078695	0.1152303220898402	0.13123300605396002	0.13259558967301327	0.12465890012301054	0.15032966293520214	0.1516922465542554	0.1420241677061836	0.16112082458742572	0.4323345745389853	0.43235696971263454	0.44656879831088464	0.44793138192993787	0.4639340658940577	0.46529664951311095	0.4573599599631082	0.48303072277529985	0.4843933063943531	0.47472522754628127	0.4938218844275234
Eitel@Hewlett-Packard_Ltd..de	 Eitel@Hewltt-Packard_Ltd.de	0.027471573452757445	0.02900448002419235	0.0489227863496183	0.0504556929210532	0.03961163031150897	0.07404568083317582	0.06106284320836983	0.06896551724137931	0.08465283112049245	0.06896551724137931	0.11720220864773104	0.11873511521916594	0.1386534215445919	0.1401863281160268	0.12934226550648256	0.1622434094567145	0.1637763160281494	0.15079347840334342	0.17438346631546603	0.4323350944558974	0.43236274359338256	0.44990326848782874	0.45143617505926364	0.4713544813846896	0.4728873879561245	0.46204332534658027	0.4949444692968122	0.4964773758682471	0.48349453824344113	0.5070845261555638
P??st@HHLA_Hamburger_Hafen_und_Logistik_AG.de	 P??st@HHLAHamburger_Hafen_und_Logistik_AGde	0.05226355124210452	0.05337839238496627	0.11865065316596397	0.11976549430882573	0.06109268350301473	0.15261716661474628	0.12747978542687416	0.045454545454545456	0.16033145773279472	0.045454545454545456	0.14199418643707812	0.14310902757993987	0.20838128836093756	0.2094961295037993	0.15082331869798832	0.24123296066685812	0.24234780180971988	0.21721042062184776	0.2500620929277683	0.4323385777972447	0.43240143139685466	0.4746952462771758	0.47581008742003755	0.5410823482010353	0.542197189343897	0.483524378538086	0.5739340205069559	0.5750488616498175	0.5499114804619455	0.582763152767866
Kazakova-Frehse@HHLA_Hamburger_Hafen_und_Logistik_AG.de	 Kazakova-Frehse@HHLAHamburger_Hafen_und_Logistik_AGde	0.03898019752904659	0.040046567317870874	0.08450278170540736	0.08556915149423164	0.04742545447426504	0.10809601250400573	0.09294803865062581	0.03636363636363636	0.1154748996603999	0.03636363636363636	0.12871083272402017	0.12977720251284447	0.17423341690038097	0.17529978668920523	0.13715608966923865	0.19676027791015505	0.19782664769897934	0.1826786738455994	0.2052055348553735	0.43233662620114244	0.43237975692771224	0.46141189256411785	0.46247826235294215	0.5069344767404786	0.5080008465293029	0.4698571495093363	0.5294613377502527	0.530527707539077	0.5153797336856971	0.5379065946954712
Meyer@HHLA_Hamburger_Hafen_und_Logistik_AG.de	 Meyer@HHLAHamburger_Hafen_und_Logistik_AGde	0.05057896758590154	0.05174689640223289	0.11431058543280662	0.11547851424913798	0.059828534716378896	0.1470161196628217	0.12356015256328397	0.044444444444444446	0.1550977579769677	0.044444444444444446	0.14030960278087512	0.1414775315972065	0.2040412206277802	0.20520914944411156	0.14955916991135249	0.23557882604146393	0.23674675485779528	0.21329078775825755	0.2448283931719413	0.4323383300162934	0.43239867953922856	0.4730106626209728	0.4741785914373042	0.5367422804678779	0.5379102092842093	0.48226022975145016	0.5682798858815616	0.569447814697893	0.5459918475983553	0.577529453012039
Haug@HOTEL_RESERVATION_SERVICE.de	 Haug@HOTE_RESERVATION_SERVICEde	0.038054830384324126	0.039417414003377366	0.1011580109348107	0.10252059455386395	0.0488459920365477	0.12169159027740654	0.11194917258703428	0.06060606060606061	0.13112016831057688	0.06060606060606061	0.1277854655792977	0.12914804919835096	0.1908886461297843	0.19225122974883754	0.1385766272315213	0.21005964185332687	0.21142222547238015	0.2016798077820079	0.22085080350555047	0.43233579325146176	0.43237051554164574	0.4604865254193954	0.46184910903844867	0.523589705969882	0.5249522895889353	0.471277687071619	0.5427607016934246	0.5441232853124778	0.5343808676221056	0.5535518633456482
Behrschmidt@HOTEL_RESERVATION_SERVICE.de	 Behrschmidt@HOTE_RESERVATION_SERVICEde	0.030512162170809577	0.031874745789862824	0.07662602488078053	0.07798860849983379	0.04130332382303316	0.09199818229780723	0.08741718653300412	0.05	0.10142676033097757	0.05	0.12024279736578317	0.12160538098483642	0.16635666007575411	0.1677192436948074	0.13103395901800674	0.18036623387372758	0.18172881749278083	0.17714782172797772	0.19115739552595118	0.43233487221814715	0.43236028400796295	0.4529438572058809	0.4543064408249341	0.4990577199158518	0.5004203035349051	0.4637350188581044	0.5130672937138252	0.5144298773328785	0.5098488815680754	0.5238584553660488
Haelsig@HOTEL_RESERVATION_SERVICE.de	 Haelsig@HOTE_RESERVATION_SERVICEde	0.03424266745634684	0.03568540305299145	0.08874086884085797	0.09018360443750259	0.045668603323407095	0.10674037347147121	0.10016680470791824	0.05555555555555555	0.11672357374188685	0.05555555555555555	0.12397330265132044	0.12541603824796504	0.17847150403583156	0.17991423963247619	0.1353992385183807	0.1950282730698002	0.1964710086664448	0.18989743990289182	0.20645420893686045	0.4323353275710619	0.43236534241395386	0.45667436249141813	0.4581170980880627	0.5111725638759292	0.5126152994725739	0.4681002983584784	0.5277293329098979	0.5291720685065425	0.5225984997429896	0.5391552687769581
Kr??ger@Hypoport_AG.de	 Kr??ger@Hypoort_AGde	0.01006691404019963	0.011702014383063527	0.01006691404019963	0.011702014383063527	0.023016308022867926	0.011702014383063527	0.023016308022867926	0.09523809523809523	0.023016308022867926	0.09523809523809523	0.09979754923517323	0.10143264957803712	0.09979754923517323	0.10143264957803712	0.11274694321784152	0.09979754923517323	0.10143264957803712	0.11274694321784152	0.11274694321784152	0.43233237504835614	0.4323325435663644	0.4324986090752709	0.4341337094181348	0.4324986090752709	0.4341337094181348	0.4454480030579392	0.4324986090752709	0.4341337094181348	0.4454480030579392	0.4454480030579392
Mosch@UniCredit.de	 Mosch@UniCeditde	0.011938115634098728	0.01369000885859576	0.025235525754664027	0.026987418979161057	0.025812466329814758	0.04768316797068953	0.039109876450380054	0.1111111111111111	0.059805625441908525	0.1111111111111111	0.10166875082907233	0.10342064405356935	0.11496616094963762	0.11671805417413465	0.11554310152478836	0.1356619099411661	0.13741380316566312	0.12884051164535365	0.14953626063688213	0.4323325685458705	0.4323346934652582	0.43436981066917	0.43612170389366706	0.4476672207897353	0.44941911401423235	0.44824416136488604	0.4683629697812638	0.4701148630057608	0.46154157148545133	0.4822373204769798
Rueffler@ib-bank-systems_GmbH.de	 Rueffler@ib-bnk-systems_GmbHde	0.015114462731860073	0.01628239154819143	0.03519182649319327	0.036359755309524636	0.024364029862337426	0.05801027803629479	0.04444139362367063	0.0625	0.06609191635044079	0.0625	0.10484509792683366	0.10601302674316503	0.12492246168816687	0.12609039050449822	0.11409466505731103	0.14657298441493705	0.1477409132312684	0.13417202881864423	0.15582255154541438	0.43233294666794747	0.4323388940646993	0.43754615776693134	0.4387140865832627	0.4576235215282646	0.4587914503445959	0.4467957248974087	0.4792740442550347	0.48044197307136605	0.4668730886587419	0.4885236113855121
Thorenz@IDC_Central_Europe_GmbH.de	 Thorenz@IDC_entral_Europe_GmbHde	0.023273707954351658	0.02450003321149958	0.06118378320143252	0.06241010845858044	0.03298575344135288	0.07007515078405424	0.07089582868843375	0.058823529411764705	0.07856087101390755	0.058823529411764705	0.11300434314932525	0.11423066840647317	0.15091441839640612	0.15214074365355404	0.12271638863632647	0.15857946072187992	0.15980578597902784	0.16062646388340734	0.16829150620888114	0.43233397379004035	0.43235030367576177	0.4457054029894229	0.44693172824657085	0.4836154782365038	0.4848418034936517	0.4554174484764242	0.4912805205619776	0.4925068458191255	0.493327523723505	0.5009925660489788
Turk@Immobilien_Scout_GmbH.de	 Turk@Immoilien_Scout_GmbHde	0.03356088105776521	0.034851749749499866	0.06011380692096185	0.061404675612696503	0.043784086833555974	0.07192038282938579	0.0703370126967526	0.06896551724137931	0.08085271991344188	0.06896551724137931	0.1232915162527388	0.12458238494447346	0.14984444211593545	0.1511353108076701	0.13351472202852957	0.1603601493326247	0.16165101802435938	0.1600676478917262	0.1705833551084155	0.43233586246011874	0.43237127563939515	0.4559925760928365	0.45728344478457117	0.48254550195603313	0.4838363706477678	0.4662157818686272	0.4930612091727224	0.49435207786445706	0.4927687077318239	0.5032844149485132
Saller@Infineon_Technologies_AG.de	 Saller@Infieon_Technologies_AGde	0.026810765943437957	0.02825350154008257	0.07565806673614368	0.0771008023327883	0.038236701810498215	0.1022124799953875	0.08708400260320395	0.058823529411764705	0.11219568026580315	0.058823529411764705	0.11654140113841155	0.11798413673505617	0.16538870193111727	0.16683143752776192	0.1279673370054718	0.19050037959371646	0.1919431151903611	0.17681463779817755	0.20192631546077675	0.43233442304264197	0.43235529401185724	0.44924246097850923	0.4506851965751538	0.49808976177121494	0.4995324973678596	0.4606683968455695	0.5232014394338141	0.5246441750304588	0.5095156976382752	0.5346273753008745
Cornu@Immobilien_Scout_GmbH.de	 Cornu@Immoilien_Scout_GmbHde	0.03199957494394648	0.033362158562999726	0.056782305749596675	0.05814488936864993	0.04279073659617006	0.06795954943755991	0.06757346740182026	0.06666666666666667	0.07738812747073025	0.06666666666666667	0.12173021013892008	0.12309279375797333	0.14651294094457026	0.14787552456362352	0.13252137179114365	0.15632760101348026	0.1576901846325335	0.15730410259679384	0.16711876266570386	0.4323356304630771	0.4323686990242447	0.4544312699790177	0.455793853598071	0.47921400078466797	0.4805765844037212	0.46522243163124133	0.48902866085357793	0.4903912444726312	0.4900051624368915	0.49981982250580154
Koch@Immobilien_Scout_GmbH.de	 Koch@Immoilien_Scout_GmbHde	0.03356817275485194	0.03493075637390518	0.06012109861804857	0.06148368223710182	0.04435933440707551	0.0719993894537911	0.07091226027027214	0.06896551724137931	0.08142796748696143	0.06896551724137931	0.12329880794982553	0.12466139156887877	0.14985173381302216	0.15121431743207542	0.1340899696020491	0.16036744102971145	0.16173002464876468	0.16064289546524574	0.17115860268193503	0.43233586319111267	0.43237128376152983	0.4559998677899232	0.45736245140897647	0.48255279365311987	0.4839153772721731	0.4667910294421468	0.49306850086980913	0.49443108448886236	0.4933439553053434	0.5038596625220327
J??hn@Immobilien_Scout_GmbH.de	 J??hn@Immoilien_Scout_GmbHde	0.03356088105776521	0.034851749749499866	0.06011380692096185	0.061404675612696503	0.043784086833555974	0.07192038282938579	0.0703370126967526	0.06896551724137931	0.08085271991344188	0.06896551724137931	0.1232915162527388	0.12458238494447346	0.14984444211593545	0.1511353108076701	0.13351472202852957	0.1603601493326247	0.16165101802435938	0.1600676478917262	0.1705833551084155	0.43233586246011874	0.43237127563939515	0.4559925760928365	0.45728344478457117	0.48254550195603313	0.4838363706477678	0.4662157818686272	0.4930612091727224	0.49435207786445706	0.4927687077318239	0.5032844149485132
Wasik@Immobilien_Scout_GmbH.de	 Wasik@Immoilien_Scout_GmbHde	0.031985720719481706	0.033212045976629634	0.05676845152513191	0.05799477678227983	0.04169776620648293	0.06780943685118981	0.06648049701213313	0.06666666666666667	0.07629515708104312	0.06666666666666667	0.1217163559144553	0.12294268117160323	0.1464990867201055	0.14772541197725342	0.13142840140145653	0.1563137467890155	0.1575400720461634	0.15621113220710672	0.16602579227601671	0.43233562907418854	0.43236868359218883	0.45441741575455297	0.4556437410117009	0.47920014656020316	0.4804264718173511	0.4641294612415542	0.4890148066291132	0.4902411318862611	0.4889121920472044	0.4987268521161144
Weiss@Immobilien_Scout_GmbH.de	 Weiss@Immoilien_Scout_GmbHde	0.03199957494394648	0.033362158562999726	0.056782305749596675	0.05814488936864993	0.04279073659617006	0.06795954943755991	0.06757346740182026	0.06666666666666667	0.07738812747073025	0.06666666666666667	0.12173021013892008	0.12309279375797333	0.14651294094457026	0.14787552456362352	0.13252137179114365	0.15632760101348026	0.1576901846325335	0.15730410259679384	0.16711876266570386	0.4323356304630771	0.4323686990242447	0.4544312699790177	0.455793853598071	0.47921400078466797	0.4805765844037212	0.46522243163124133	0.48902866085357793	0.4903912444726312	0.4900051624368915	0.49981982250580154
Paulutz@Informations_Technology_Engineering.de	 Paulutz@Infomations_Technology_Engineeringde	0.046016932774431744	0.04713177391729349	0.10350840543853589	0.10462324658139764	0.05484606503534195	0.12949603515687363	0.11233753769944609	0.043478260869565216	0.13721032627492208	0.043478260869565216	0.13574756796940535	0.1368624091122671	0.1932390406335095	0.19435388177637125	0.14457670023031555	0.21811182920898547	0.21922667035184723	0.2020681728944197	0.22694096146989567	0.4323393869083703	0.4324103752247862	0.468448627809503	0.4695634689523648	0.5259401004736072	0.5270549416164689	0.4772777600704132	0.5508128890490831	0.551927730191945	0.5347692327345174	0.5596420213099933
Amberg@ING-DiBa_AG.de	 Amberg@ING-iBa_AGde	0.010092491069980745	0.011979145311746781	0.010092491069980745	0.011979145311746781	0.025034099511521087	0.011979145311746781	0.025034099511521087	0.09523809523809523	0.025034099511521087	0.09523809523809523	0.09982312626495435	0.10170978050672037	0.09982312626495435	0.10170978050672037	0.11476473470649469	0.09982312626495435	0.10170978050672037	0.11476473470649469	0.11476473470649469	0.4323323776124581	0.43233257205631376	0.432524186105052	0.43441084034681804	0.432524186105052	0.43441084034681804	0.44746579454659235	0.432524186105052	0.43441084034681804	0.44746579454659235	0.44746579454659235
Markovic@ING-DiBa_AG.de	 Markovic@ING-iBa_AGde	0.010047355135072893	0.01149009073171751	0.010047355135072893	0.01149009073171751	0.021473291002133153	0.01149009073171751	0.021473291002133153	0.08695652173913043	0.021473291002133153	0.08695652173913043	0.09977799033004649	0.10122072592669111	0.09977799033004649	0.10122072592669111	0.11120392619710676	0.09977799033004649	0.10122072592669111	0.11120392619710676	0.11120392619710676	0.43233237308757233	0.4323325217799326	0.43247905017014415	0.4339217857667888	0.43247905017014415	0.4339217857667888	0.4439049860372044	0.43247905017014415	0.4339217857667888	0.4439049860372044	0.4439049860372044
Lingenfelder@ING-DiBa_AG.de	 Lingenfelder@ING-iBa_AGde	0.010078789089740862	0.011830682314237895	0.010078789089740862	0.011830682314237895	0.023953139785456892	0.011830682314237895	0.023953139785456892	0.07407407407407407	0.023953139785456892	0.07407407407407407	0.09980942428471445	0.10156131750921149	0.09980942428471445	0.10156131750921149	0.11368377498043049	0.09980942428471445	0.10156131750921149	0.11368377498043049	0.11368377498043049	0.43233237623883203	0.4323325567938409	0.43251048412481213	0.43426237734930917	0.43251048412481213	0.43426237734930917	0.44638483482052815	0.43251048412481213	0.43426237734930917	0.44638483482052815	0.44638483482052815
Edler@InMediasP_GmbH.de	 Edler@InMeiasP_GmbHde	0.01699450647896617	0.01852741305040107	0.030658419277304335	0.03219132584873924	0.029134563337717696	0.03242276327661929	0.04279847613605586	0.08695652173913043	0.043029913563935915	0.08695652173913043	0.10672514167393976	0.10825804824537466	0.12038905447227793	0.12192196104371283	0.11886519853269129	0.12062049190015797	0.12215339847159289	0.13252911133102946	0.13276054875890952	0.43233321773960404	0.43234190488326385	0.43942620151403744	0.44095910808547234	0.4530901143123756	0.4546230208838105	0.45156625837278896	0.4533215517402557	0.4548544583116906	0.46523017117112714	0.4654616085990072
Koch@InMediasP_GmbH.de	 Koch@InMeiasP_GmbHde	0.017616063979198477	0.01905879957584309	0.03252215066829466	0.03396488626493928	0.029041999846258736	0.034217363458990235	0.043948086535354924	0.09090909090909091	0.04420056372940588	0.09090909090909091	0.10734669917417207	0.10878943477081669	0.12225278586326827	0.12369552145991287	0.11877263504123234	0.12250526305731922	0.12394799865396383	0.13367872173032852	0.1339311989243795	0.4323332935234788	0.4323427467518686	0.44004775901426973	0.4414904946109144	0.45495384570336594	0.45639658130001054	0.45147369488133	0.4552063228974169	0.4566490584940615	0.4663797815704262	0.46663225876447717
Baumann@ins_Consulting_GmbH.de	 Baumann@ins_onsulting_GmbHde	0.012137475187973739	0.013500058807026986	0.023443630434532656	0.024806214053585903	0.02292863684019732	0.029258865520088117	0.034234792086756234	0.06666666666666667	0.03868744355325845	0.06666666666666667	0.10186811038294734	0.10323069400200058	0.11317426562950625	0.1145368492485595	0.11265927203517091	0.11762691709600846	0.11898950071506172	0.12396542728172982	0.12841807874823205	0.4323325954834697	0.4323349926887575	0.43456917022304503	0.43593175384209826	0.44587532546960396	0.4472379090886572	0.4453603318752686	0.45032797693610616	0.4516905605551594	0.4566664871218275	0.4611191385883297
Beushausen@InterComponentWare_AG.de	 Beushausen@InteComponentWare_AGde	0.01803846055596748	0.0192647858131154	0.04087814623462811	0.042104471491776034	0.027750506042968703	0.06193971076406846	0.05059019172162933	0.05714285714285714	0.07042543099392176	0.05714285714285714	0.10776909575094107	0.108995421008089	0.1306087814296017	0.13183510668674964	0.1174811412379423	0.15044402070189414	0.15167034595904205	0.14032082691660291	0.16015606618889536	0.4323333649061865	0.43234353938959647	0.44047015559103875	0.4416964808481867	0.4633098412696994	0.4645361665268473	0.45018220107803997	0.4831450805419918	0.48437140579913973	0.4730218867567006	0.492857126028993
Barkowski@internetcrew.de	 Barkowski@intenetcrewde	0.012020907074553923	0.013656007417417819	0.026478298024413115	0.028113398367277012	0.024970301057222217	0.051330073516358564	0.03942769200708141	0.08	0.06264436715616296	0.08	0.10175154226952751	0.10338664261239142	0.11620893321938672	0.11784403356225061	0.11470093625219581	0.13942560836846826	0.14106070871133217	0.129158327202055	0.15237500235113655	0.4323325764366322	0.4323347811450272	0.4344526021096252	0.43608770245248907	0.44890999305948437	0.4505450934023483	0.4474019960922935	0.47212666820856597	0.4737617685514298	0.4618593870421527	0.4850760621912342
Wrba@Intland_Software.de	 Wrba@Intlnd_Softwarede	0.02182309400406552	0.023356000575500427	0.04879433171359032	0.05032723828502523	0.03396315086281705	0.057617686487273535	0.060934388572341854	0.08333333333333333	0.06822483677459015	0.08333333333333333	0.11155372919903912	0.11308663577047402	0.13852496690856392	0.14005787347999882	0.12369378605779065	0.14581541511081222	0.14734832168224712	0.15066502376731544	0.15795547196956375	0.4323337778272237	0.4323481271203702	0.4442547890391368	0.4457876956105717	0.4712260267486616	0.4727589333200965	0.4563948458978883	0.4785164749509099	0.48004938152234483	0.4833660836074131	0.49065653180966146
Heller@ipcas_GmbH.de	 Heller@ipca_GmbHde	0.010056523371851051	0.011589429943285955	0.010056523371851051	0.011589429943285955	0.02219658023060258	0.011589429943285955	0.02219658023060258	0.1	0.02219658023060258	0.1	0.09978715856682464	0.10132006513825956	0.09978715856682464	0.10132006513825956	0.11192721542557618	0.09978715856682464	0.10132006513825956	0.11192721542557618	0.11192721542557618	0.4323323740066897	0.4323325319923225	0.4324882184069223	0.4340211249783572	0.4324882184069223	0.4340211249783572	0.44462827526567383	0.4324882184069223	0.4340211249783572	0.44462827526567383	0.44462827526567383
Marschner@ISD_-_Industrie_Service_f??r.de	 Marschner@ISD__Industrie_Service_f??rde	0.031554167824395046	0.032845036516129696	0.083068836152345	0.08435970484407966	0.0417773736001858	0.10365946785209892	0.09329204192813575	0.05	0.11259180493615502	0.05	0.12128480301936864	0.12257567171110328	0.1727994713473186	0.17409034003905327	0.1315080087951594	0.19209923435533788	0.19339010304707252	0.18302267712310935	0.2023224401311286	0.4323355432594403	0.4323677284914363	0.4539858628594663	0.45527673155120096	0.5055005311874163	0.5067913998791509	0.46420906863525707	0.5248002941954355	0.5260911628871702	0.5157237369632071	0.5350234999712263
Schmidt@ista_Deutschland_GmbH.de	 Schmidt@istaDeutschland_GmbHde	0.02952823331346892	0.03097096891011353	0.05300735833155264	0.05445009392819725	0.04095416918052918	0.0583650325027617	0.0644332941986129	0.0625	0.06834823277317734	0.0625	0.11925886850844251	0.12070160410508712	0.14273799352652622	0.14418072912317084	0.13068480437550278	0.14665293210109068	0.1480956676977353	0.1541639293935865	0.15807886796815093	0.4323352713963833	0.4323647107588572	0.4519599283485402	0.4534026639451848	0.4754390533666239	0.47688178896326855	0.46338586421560046	0.47935399194118833	0.480796727537833	0.48686498923368415	0.49077992780824864
Gl??ckner@IT_Management_Gl??ckner.de	 Gl??ckner@IT_Mnagement_Gl??cknerde	0.018776499829637826	0.020309406401072733	0.04732094743857096	0.04885385401000586	0.030916556688389357	0.0697344258265616	0.059461004297322484	0.058823529411764705	0.08034157611387822	0.058823529411764705	0.10850713502461143	0.11004004159604633	0.13705158263354456	0.13858448920497946	0.12064719188336295	0.15793215445010028	0.15946506102153518	0.14919163949229608	0.1700722113088518	0.4323333802416821	0.43234371069529914	0.4412081948647091	0.442741101436144	0.46975264247364223	0.47128554904507713	0.4533482517234606	0.49063321429019796	0.49216612086163286	0.48189269933239376	0.5027732711489495
Simon@IVV_GmbH.de	 Simon@IVV_mbHde	0.010078789089740862	0.011830682314237895	0.010078789089740862	0.011830682314237895	0.023953139785456892	0.011830682314237895	0.023953139785456892	0.11764705882352941	0.023953139785456892	0.11764705882352941	0.09980942428471445	0.10156131750921149	0.09980942428471445	0.10156131750921149	0.11368377498043049	0.09980942428471445	0.10156131750921149	0.11368377498043049	0.11368377498043049	0.43233237623883203	0.4323325567938409	0.43251048412481213	0.43426237734930917	0.43251048412481213	0.43426237734930917	0.44638483482052815	0.43251048412481213	0.43426237734930917	0.44638483482052815	0.44638483482052815
